objectid,pid,parent_object,display_template,sequence,filename,object_location,image_alt_text,image_small,image_thumb,title,ark,avian_id,uid,archival_call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,creator,creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,contributor,contributor_uri,description,disclaimer,language,chronological_subject,name_subject,name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,relation,relation_uri,digital_origin
fairfieldbirdclub_058,fairfieldbirdclub_266,fairfieldbirdclub_276,image,2,ms0386b001f010i0045.jpg,/objects/ms0386b001f010i0045.jpg,,/objects/small/ms0386b001f010i0045_sm.jpg,/objects/thumbs/ms0386b001f010i0045.jpg_th.jpg,Page 2,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_059,fairfieldbirdclub_267,fairfieldbirdclub_276,image,3,ms0386b001f010i0046.jpg,/objects/ms0386b001f010i0046.jpg,,/objects/small/ms0386b001f010i0046_sm.jpg,/objects/thumbs/ms0386b001f010i0046.jpg_th.jpg,Page 3,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_060,fairfieldbirdclub_268,fairfieldbirdclub_276,image,4,ms0386b001f010i0047.jpg,/objects/ms0386b001f010i0047.jpg,,/objects/small/ms0386b001f010i0047_sm.jpg,/objects/thumbs/ms0386b001f010i0047.jpg_th.jpg,Page 4,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_061,fairfieldbirdclub_269,fairfieldbirdclub_276,image,5,ms0386b001f010i0048.jpg,/objects/ms0386b001f010i0048.jpg,,/objects/small/ms0386b001f010i0048_sm.jpg,/objects/thumbs/ms0386b001f010i0048.jpg_th.jpg,Page 5,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_062,fairfieldbirdclub_270,fairfieldbirdclub_276,image,6,ms0386b001f010i0049.jpg,/objects/ms0386b001f010i0049.jpg,,/objects/small/ms0386b001f010i0049_sm.jpg,/objects/thumbs/ms0386b001f010i0049.jpg_th.jpg,Page 6,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_063,fairfieldbirdclub_271,fairfieldbirdclub_276,image,7,ms0386b001f010i0050.jpg,/objects/ms0386b001f010i0050.jpg,,/objects/small/ms0386b001f010i0050_sm.jpg,/objects/thumbs/ms0386b001f010i0050.jpg_th.jpg,Page 7,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_064,fairfieldbirdclub_272,fairfieldbirdclub_276,image,8,ms0386b001f010i0051.jpg,/objects/ms0386b001f010i0051.jpg,,/objects/small/ms0386b001f010i0051_sm.jpg,/objects/thumbs/ms0386b001f010i0051.jpg_th.jpg,Page 8,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_065,fairfieldbirdclub_273,fairfieldbirdclub_276,image,9,ms0386b001f010i0052.jpg,/objects/ms0386b001f010i0052.jpg,,/objects/small/ms0386b001f010i0052_sm.jpg,/objects/thumbs/ms0386b001f010i0052.jpg_th.jpg,Page 9,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_066,fairfieldbirdclub_274,fairfieldbirdclub_276,image,10,ms0386b001f010i0053.jpg,/objects/ms0386b001f010i0053.jpg,,/objects/small/ms0386b001f010i0053_sm.jpg,/objects/thumbs/ms0386b001f010i0053.jpg_th.jpg,Page 10,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_067,fairfieldbirdclub_275,fairfieldbirdclub_276,image,11,ms0386b001f010i0054.jpg,/objects/ms0386b001f010i0054.jpg,,/objects/small/ms0386b001f010i0054_sm.jpg,/objects/thumbs/ms0386b001f010i0054.jpg_th.jpg,Page 11,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
,fairfieldbirdclub_284,,compound_object,0,,,,/objects/small/ms0386b001f010i0003_sm.jpg,/objects/thumbs/ms0386b001f010i0003.jpg_th.jpg,Birds and their foods,https://n2t.net/ark:/87292/w93776056,10375,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,"A paper describing the variety of food consumed by birds, including seeds, fruits, insects, rodents, and fish, and how the food habits of birds are beneficial to humans in keeping pest populations under control. Also includes details on the feeding of young by adult birds as well as information on how birds detect and gather the food necessary for growth and maintenance of the high body temperature that birds require to function.",,eng,,Fairfield Bird Club,http://id.loc.gov/authorities/names/no2021119431,Birds--Behavior;Birds--Food;Columbiformes ;Pigeons;Birds--Infancy;Barn Owl (Tyto alba);American Tree Sparrow (Spizelloides arborea),http://id.worldcat.org/fast/832976;http://id.worldcat.org/fast/833019;http://id.worldcat.org/fast/868828;http://id.worldcat.org/fast/1063958;http://id.worldcat.org/fast/833030;https://www.gbif.org/species/2497921;https://www.gbif.org/species/7357320,Iowa,https://www.geonames.org/4862182,42.00027,-93.50049,WGS 84,7 pages,,,reports,http://vocab.getty.edu/aat/300027267,Text,image/tiff,"The Iowa State University Library has reviewed this item but was unable to make a conclusive determination as to the copyright and related rights status of the item. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/UND/1.0/,,2018-11-12,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,reformatted digital; Digitized with Epson - sheet feed/flatbed
fairfieldbirdclub_069,fairfieldbirdclub_277,fairfieldbirdclub_284,image,1,ms0386b001f010i0003.jpg,/objects/ms0386b001f010i0003.jpg,,/objects/small/ms0386b001f010i0003_sm.jpg,/objects/thumbs/ms0386b001f010i0003.jpg_th.jpg,Page 1,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Iowa State University Library has reviewed this item but was unable to make a conclusive determination as to the copyright and related rights status of the item. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/UND/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_070,fairfieldbirdclub_278,fairfieldbirdclub_284,image,2,ms0386b001f010i0004.jpg,/objects/ms0386b001f010i0004.jpg,,/objects/small/ms0386b001f010i0004_sm.jpg,/objects/thumbs/ms0386b001f010i0004.jpg_th.jpg,Page 2,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Iowa State University Library has reviewed this item but was unable to make a conclusive determination as to the copyright and related rights status of the item. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/UND/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_071,fairfieldbirdclub_279,fairfieldbirdclub_284,image,3,ms0386b001f010i0005.jpg,/objects/ms0386b001f010i0005.jpg,,/objects/small/ms0386b001f010i0005_sm.jpg,/objects/thumbs/ms0386b001f010i0005.jpg_th.jpg,Page 3,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Iowa State University Library has reviewed this item but was unable to make a conclusive determination as to the copyright and related rights status of the item. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/UND/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
